trajectory_id,split,index,du,dv,k,ic_seed,nfev,max_abs_state,final_mean_u,final_mean_v,final_std_u,final_std_v
v2-training-0044,training,44,0.0010043883296531047,0.004370954728222072,0.004431850711232136,20460966,4445,1.4398725032806396,-0.011875780299305916,-0.011813019402325153,0.42030495405197144,0.22984763979911804
v2-training-0045,training,45,0.0011564144626312963,0.0055109310520817115,0.005232776852808512,20460967,5069,1.4720749855041504,-0.02128281071782112,-0.021319342777132988,0.44078683853149414,0.2293354719877243
v2-training-0046,training,46,0.0011289991656376534,0.005513523365094256,0.004142371010338837,20460968,4985,1.799977421760559,-0.01704593561589718,-0.017083287239074707,0.44406941533088684,0.22871609032154083
v2-training-0047,training,47,0.0008989806916486102,0.005445696704227825,0.004245841385149934,20460969,4961,1.625268816947937,-0.007641472853720188,-0.007650017738342285,0.48703163862228394,0.22820308804512024
v2-training-0048,training,48,0.0011499194818930512,0.0050316414074495,0.004233139125330089,20460970,4673,2.06119966506958,-0.016281694173812866,-0.016388773918151855,0.4217779338359833,0.22779500484466553
v2-training-0049,training,49,0.0011776141786738427,0.004008115269614625,0.005831445020498312,20460971,4097,1.4591560363769531,-0.024884428828954697,-0.02501731365919113,0.36912980675697327,0.22203628718852997
v2-training-0050,training,50,0.0008429238947721587,0.004868701438893093,0.004376713364070684,20460972,4649,1.424396276473999,-0.009769706055521965,-0.009900824166834354,0.4786258041858673,0.2249540537595749
v2-training-0051,training,51,0.0010957513053062445,0.004938001852357855,0.004257607090945876,20460973,4613,1.3179770708084106,-0.01583053357899189,-0.01595977693796158,0.42892181873321533,0.2276688516139984
v2-training-0052,training,52,0.0011115112033447804,0.005923963575495597,0.005183872332825719,20460974,5345,1.8427000045776367,-0.023239638656377792,-0.02334553748369217,0.4611425995826721,0.22328868508338928
v2-training-0053,training,53,0.0008092529947087027,0.004109686454380047,0.005563281169749735,20460975,4253,1.2873533964157104,-0.02352994680404663,-0.023554686456918716,0.4531698226928711,0.21762478351593018
v2-training-0054,training,54,0.0009821281663056154,0.005270937837543696,0.004063111254609778,20460976,4901,1.3532822132110596,-0.015083685517311096,-0.015026697888970375,0.4672732651233673,0.2296745479106903
v2-training-0055,training,55,0.0008417218157997337,0.004867130827750044,0.004729610375028565,20460977,4829,1.6735975742340088,-0.013987094163894653,-0.014109306037425995,0.47926002740859985,0.23046760261058807
v2-training-0056,training,56,0.0009675473202598926,0.004218649899580157,0.004910056719927312,20460978,4097,1.3172529935836792,-0.016037117689847946,-0.01632884331047535,0.42200371623039246,0.22602923214435577
v2-training-0057,training,57,0.0010717378201056224,0.005837548379062901,0.004469393844855854,20460979,5237,1.434928297996521,-0.01670185476541519,-0.016702555119991302,0.46786171197891235,0.22814635932445526
v2-training-0058,training,58,0.0011025709298251264,0.005789071777608992,0.005671194042211159,20460980,5213,1.5314618349075317,-0.01843089982867241,-0.018386388197541237,0.4554629325866699,0.2329009473323822
v2-training-0059,training,59,0.0011589457286921203,0.005983184060324645,0.004928836366219345,20460981,5213,1.58243989944458,-0.01978267915546894,-0.020102454349398613,0.45522528886795044,0.22197075188159943
v2-training-0060,training,60,0.001118801742506208,0.0040913769715915016,0.005862575369265199,20460982,4097,1.8682012557983398,-0.02830900065600872,-0.028392791748046875,0.3829629123210907,0.2213762104511261
v2-training-0061,training,61,0.001187639405409577,0.005627381341572822,0.004921447478371457,20460983,5129,1.6664382219314575,-0.014404668472707272,-0.014477990567684174,0.43974024057388306,0.22861619293689728
v2-training-0062,training,62,0.0008963362564090898,0.005518531474507329,0.004320452725168254,20460984,5021,1.5820412635803223,-0.01285781804472208,-0.012787935324013233,0.487746000289917,0.23361621797084808
v2-training-0063,training,63,0.0008813128714428362,0.0045259807069161564,0.0043445789187691415,20460985,4337,1.5714913606643677,-0.01907169073820114,-0.019216932356357574,0.45628783106803894,0.22518032789230347
v2-training-0064,training,64,0.0011967342230819631,0.004259097327056145,0.005120719335039225,20460986,4097,1.6927809715270996,-0.019902098923921585,-0.019870877265930176,0.37901362776756287,0.21996796131134033
v2-training-0065,training,65,0.0008888925546369532,0.004596001340123876,0.005059832250659569,20460987,4337,1.3783048391342163,-0.012707682326436043,-0.012650808319449425,0.45840340852737427,0.22809426486492157
v2-training-0066,training,66,0.0008020329773433988,0.005003295477724719,0.004114781395929591,20460988,4685,1.7016396522521973,-0.013972131535410881,-0.013775728642940521,0.4910550117492676,0.2300146222114563
v2-training-0067,training,67,0.00084014230091407,0.004100897396079922,0.004788137152829926,20460989,4229,1.4830472469329834,-0.01498483493924141,-0.015088547952473164,0.44913551211357117,0.23036755621433258
v2-training-0068,training,68,0.0008916946510356217,0.005365962627234367,0.005821352284032731,20460990,4949,1.326622724533081,-0.01309278979897499,-0.013124632649123669,0.48979777097702026,0.223017156124115
v2-training-0069,training,69,0.0009133516381742095,0.00449810474098894,0.004636901660083924,20460991,4277,1.4584805965423584,-0.019091885536909103,-0.019059695303440094,0.4450366795063019,0.22371816635131836
v2-training-0070,training,70,0.0010252444476242463,0.005412780796669131,0.005484883769894636,20460992,4985,1.4155476093292236,-0.014197876676917076,-0.01429272722452879,0.46013253927230835,0.23192600905895233
v2-training-0071,training,71,0.0010115675249715553,0.004294403351625045,0.004733354736569294,20460993,4193,1.5265003442764282,-0.01610131561756134,-0.016173284500837326,0.4175194799900055,0.22399871051311493
v2-training-0072,training,72,0.0011576710696448997,0.005677438647097305,0.005143400115983377,20460994,5153,1.6775002479553223,-0.017134753987193108,-0.017161983996629715,0.4429444372653961,0.22775594890117645
v2-training-0073,training,73,0.001102313871335289,0.004495545894922448,0.005194045771557642,20460995,4301,1.495458960533142,-0.018622837960720062,-0.018688365817070007,0.40894705057144165,0.22593474388122559
v2-training-0074,training,74,0.0009256872910361144,0.005527110933756969,0.004080548598899749,20460996,5009,2.198890447616577,-0.013415152207016945,-0.013704778626561165,0.48203015327453613,0.23295161128044128
v2-training-0075,training,75,0.0010397091957949677,0.004962649107729714,0.005121487097898041,20460997,4649,1.2906568050384521,-0.019695693626999855,-0.019749533385038376,0.43885940313339233,0.225986048579216
v2-training-0076,training,76,0.0009995738465530919,0.005287970332218188,0.004864677212352701,20460998,4829,1.3840053081512451,-0.012852555140852928,-0.01296147145330906,0.4635315537452698,0.23674900829792023
v2-training-0077,training,77,0.0009456860828961616,0.00532948024628516,0.0056807982001777875,20460999,4853,1.8732783794403076,-0.014929177239537239,-0.01495396252721548,0.4740920066833496,0.22917504608631134
v2-training-0078,training,78,0.0010593751498118981,0.0046436178104626935,0.004475034770504197,20461000,4349,1.5430359840393066,-0.016742097213864326,-0.016816675662994385,0.42455703020095825,0.22819563746452332
v2-training-0079,training,79,0.0008662282475907974,0.004785693973802805,0.0054358508507842485,20461001,4505,1.513070821762085,-0.022522779181599617,-0.02270931378006935,0.4671325385570526,0.23008593916893005
v2-training-0080,training,80,0.0009272479408888311,0.004064318310763786,0.004280359565307433,20461002,4061,1.3367786407470703,-0.01902230829000473,-0.019009064882993698,0.4205308258533478,0.22367943823337555
v2-training-0081,training,81,0.0008807256434495118,0.004411762060045689,0.004172804047473633,20461003,4409,1.8752951622009277,-0.018743321299552917,-0.018814075738191605,0.44919511675834656,0.22372010350227356
v2-training-0082,training,82,0.0009817281374350558,0.005538227285489051,0.004581478125323219,20461004,5069,1.3983447551727295,-0.012761673890054226,-0.012799874879419804,0.4708006680011749,0.228631392121315
v2-training-0083,training,83,0.0011162445223676257,0.004752785727530267,0.005303431044515544,20461005,4433,2.522939443588257,-0.020058922469615936,-0.02007223665714264,0.41859981417655945,0.22880686819553375
v2-training-0084,training,84,0.0010452897492450115,0.004634523079169584,0.005479754788687367,20461006,4385,2.17720627784729,-0.01778320036828518,-0.01777799054980278,0.4254504442214966,0.22138597071170807
v2-training-0085,training,85,0.0009265472622200763,0.004573396863336457,0.005593283506540627,20461007,4385,1.226090431213379,-0.02022377960383892,-0.02035282924771309,0.4480676054954529,0.23201049864292145
v2-training-0086,training,86,0.0009349094983213841,0.0056864355306774595,0.005529435391791104,20461008,5201,1.405375599861145,-0.01850292831659317,-0.018506616353988647,0.4892928898334503,0.22602754831314087
v2-training-0087,training,87,0.0008083237937307561,0.00570921400967045,0.004616847155191764,20461009,4985,1.399885654449463,-0.011674143373966217,-0.01183741632848978,0.5134141445159912,0.22646938264369965
v2-training-0088,training,88,0.001179325785810872,0.005910644439913036,0.005050216615508322,20461010,5273,1.5937079191207886,-0.018889371305704117,-0.018944811075925827,0.4511013627052307,0.2308887094259262
v2-training-0089,training,89,0.0009019183596587206,0.005294369933268136,0.004023975336048695,20461011,4901,1.3132305145263672,-0.011306467466056347,-0.011339263990521431,0.48634976148605347,0.23564088344573975
v2-training-0090,training,90,0.0011466865533297354,0.0056555011424476295,0.004411547207252193,20461012,4949,1.3827255964279175,-0.02080896869301796,-0.020936066284775734,0.4438056945800781,0.22049888968467712
v2-training-0091,training,91,0.0010424871201464318,0.004657659212150057,0.0047201151883498795,20461013,4409,2.1488287448883057,-0.01833176240324974,-0.01853204146027565,0.4265042245388031,0.2254130095243454
v2-training-0092,training,92,0.001043294369106083,0.005811927833103187,0.005888927057532085,20461014,5057,1.850362777709961,-0.02097882702946663,-0.021085789427161217,0.4725235104560852,0.22646686434745789
v2-training-0093,training,93,0.0010100485690730488,0.005726697410392549,0.004869204372740284,20461015,5165,1.3660883903503418,-0.01703001745045185,-0.017123715952038765,0.47244730591773987,0.2236866056919098
v2-training-0094,training,94,0.0009987454704986091,0.004773911826118705,0.005789071841908414,20461016,4505,1.2755908966064453,-0.022736774757504463,-0.022815953940153122,0.43917790055274963,0.23074044287204742
v2-training-0095,training,95,0.000837547350552155,0.005458601871095189,0.004291249998283561,20461017,4949,1.5849969387054443,-0.01674874871969223,-0.01678788661956787,0.4973633885383606,0.22991184890270233
v2-training-0096,training,96,0.0008455407321159541,0.005010110999590592,0.004545981314081877,20461018,4673,1.1942200660705566,-0.0154628437012434,-0.015415237285196781,0.4833349883556366,0.23462411761283875
v2-training-0097,training,97,0.0011845085409569428,0.004490967887211856,0.005730608037195504,20461019,4241,1.4181287288665771,-0.023970210924744606,-0.024005156010389328,0.3926973044872284,0.2322838306427002
v2-training-0098,training,98,0.0008562605345544057,0.0043789431268013565,0.004385640165428343,20461020,4433,1.6128801107406616,-0.010867963545024395,-0.010874593630433083,0.4558839201927185,0.23379623889923096
v2-training-0099,training,99,0.0008275713656772093,0.00514332552224381,0.0059797968116994185,20461021,4841,1.1854227781295776,-0.014944750815629959,-0.014961850829422474,0.4897720217704773,0.2366580069065094
v2-training-0100,training,100,0.0011988416943597656,0.004764792410931768,0.005226355805429503,20461022,4481,1.8835676908493042,-0.014420335181057453,-0.014130535535514355,0.3972974717617035,0.2281501591205597
v2-training-0101,training,101,0.001012676560240752,0.005860365789750844,0.005737530811650203,20461023,5105,1.6444734334945679,-0.01288590021431446,-0.012852242216467857,0.4783189296722412,0.22381223738193512
v2-training-0102,training,102,0.0009587184846600499,0.005931222450159265,0.0057945768762748305,20461024,5237,1.3782668113708496,-0.02079850062727928,-0.021000200882554054,0.49053311347961426,0.22086729109287262
v2-training-0103,training,103,0.0011375569315266836,0.004743219824971932,0.005546985406809462,20461025,4493,2.8197755813598633,-0.027605436742305756,-0.027653086930513382,0.411136269569397,0.22121240198612213
v2-training-0104,training,104,0.0011739342536535708,0.00566132228232767,0.004851788787513252,20461026,5117,1.3355149030685425,-0.0121024614199996,-0.01203931588679552,0.4389744699001312,0.2240278422832489
v2-training-0105,training,105,0.0011944361613636088,0.005612042968424242,0.004836779095620464,20461027,5033,1.3234413862228394,-0.013866809196770191,-0.013974035158753395,0.43566933274269104,0.224666565656662
v2-training-0106,training,106,0.0011090577932667467,0.005251181979399296,0.0058916459226404,20461028,4781,1.9192551374435425,-0.03127094358205795,-0.031216375529766083,0.43690958619117737,0.22584962844848633
v2-training-0107,training,107,0.0010768955047728021,0.004173343889165054,0.005614936213660857,20461029,4001,1.3782838582992554,-0.027037661522626877,-0.027061112225055695,0.3936368525028229,0.22136759757995605
v2-training-0108,training,108,0.0010368621814797426,0.0043404196709215335,0.004274231510479543,20461030,4133,2.0423331260681152,-0.015073643065989017,-0.01506592147052288,0.4105002284049988,0.23319527506828308
v2-training-0109,training,109,0.001007040310674868,0.005761426955835007,0.004129066175887262,20461031,5189,1.4978235960006714,-0.011273393407464027,-0.011280631646513939,0.47843530774116516,0.22793617844581604
v2-training-0110,training,110,0.0011312772666548035,0.005642732151597094,0.004304057827850507,20461032,5093,1.836008071899414,-0.014599832706153393,-0.014628306031227112,0.44796693325042725,0.2196241170167923
v2-training-0111,training,111,0.001094093499504365,0.005762778257046088,0.004190420367412772,20461033,5033,1.697848916053772,-0.01473250426352024,-0.014860969968140125,0.4609856605529785,0.23666013777256012
v2-training-0112,training,112,0.0009610920650853958,0.005904408136070113,0.004352412723432999,20461034,5261,1.2239394187927246,-0.017264194786548615,-0.017359495162963867,0.4880744516849518,0.23826169967651367
v2-training-0113,training,113,0.0009936076962508615,0.00572631446979838,0.005676526304318561,20461035,5165,1.5319260358810425,-0.020610809326171875,-0.02070596069097519,0.478677898645401,0.23160365223884583
v2-training-0114,training,114,0.0008432111960308696,0.004427428793093828,0.004329986813582767,20461036,4517,1.3506834506988525,-0.010070393793284893,-0.010090726427733898,0.4617534875869751,0.22655166685581207
v2-training-0115,training,115,0.0011724908630342474,0.005267622452283508,0.004535123800133368,20461037,4829,1.4917434453964233,-0.013828658498823643,-0.013849184848368168,0.43190857768058777,0.23101602494716644
v2-training-0116,training,116,0.0010174920762788498,0.005596439088130619,0.0053665846108475815,20461038,5105,1.6005738973617554,-0.01582626812160015,-0.015848228707909584,0.4738304615020752,0.22721527516841888
v2-training-0117,training,117,0.0010778104168232818,0.00513342039152874,0.005095126182002871,20461039,4685,1.8348432779312134,-0.015916302800178528,-0.015974417328834534,0.44107183814048767,0.24065738916397095
v2-training-0118,training,118,0.0010621150730434582,0.005896962714089198,0.005873917258863275,20461040,5285,1.6392170190811157,-0.026458779349923134,-0.026655513793230057,0.467089980840683,0.22252683341503143
v2-training-0119,training,119,0.0009542916270829109,0.005105424516194841,0.0044435997309721165,20461041,4757,1.596001386642456,-0.014832526445388794,-0.014816889539361,0.46414652466773987,0.23558010160923004
v2-training-0120,training,120,0.0010875902548983822,0.005437464213138248,0.004514641754212888,20461042,4937,2.166429042816162,-0.012016651220619678,-0.012027863413095474,0.4512253403663635,0.22604890167713165
v2-training-0121,training,121,0.0010981660055705104,0.005050879326953669,0.005659397148178975,20461043,4721,1.4663959741592407,-0.03032194823026657,-0.030418414622545242,0.42822545766830444,0.22770380973815918
v2-training-0122,training,122,0.0009726663858855866,0.005472362529456281,0.005969829781637422,20461044,4973,1.4922856092453003,-0.019097693264484406,-0.019141850993037224,0.4731651246547699,0.22578489780426025
v2-training-0123,training,123,0.0008330444355328981,0.005901149667554026,0.004151889357787433,20461045,5141,2.154836416244507,-0.012815608642995358,-0.012879831716418266,0.5126243829727173,0.22083619236946106
v2-training-0124,training,124,0.001107192208801552,0.004580952946862977,0.005219844556654583,20461046,4313,1.3741569519042969,-0.02327859029173851,-0.023273466154932976,0.41020986437797546,0.2265925407409668
v2-training-0125,training,125,0.0009627996744172794,0.005385591657723514,0.005996134046800857,20461047,4949,1.6135592460632324,-0.016125919297337532,-0.01611264795064926,0.47299617528915405,0.2355262190103531
v2-training-0126,training,126,0.0010489120932542378,0.005795068047712114,0.00425200909539675,20461048,5237,1.6226625442504883,-0.019656894728541374,-0.01966601237654686,0.4693211317062378,0.2296341210603714
v2-training-0127,training,127,0.0009652116158362124,0.0047111132032439645,0.005332734884419316,20461049,4385,2.3400893211364746,-0.021757740527391434,-0.02183385007083416,0.44497185945510864,0.22671812772750854
v2-training-0128,training,128,0.0011129955771737384,0.00507334457677266,0.004999203910831927,20461050,4661,1.7547200918197632,-0.01371949352324009,-0.013723593205213547,0.43064066767692566,0.21973466873168945
v2-training-0129,training,129,0.0010346423860914335,0.005382161243662973,0.004347962065267751,20461051,4937,1.650407314300537,-0.015271073207259178,-0.015269539318978786,0.4587869644165039,0.2354498654603958
v2-training-0130,training,130,0.0008586592072372458,0.005719724416923611,0.005319301414930561,20461052,5165,1.6128034591674805,-0.017247620970010757,-0.017275555059313774,0.5019618272781372,0.21880057454109192
v2-training-0131,training,131,0.0011147564632887075,0.005942370879557395,0.004994990102441438,20461053,5345,1.3046751022338867,-0.012314297258853912,-0.012356308288872242,0.4643225073814392,0.22901716828346252
v2-training-0132,training,132,0.0010702540637302132,0.005952753380793449,0.005760122029627527,20461054,5117,1.8673814535140991,-0.016225744038820267,-0.016204647719860077,0.47153744101524353,0.22867074608802795
v2-training-0133,training,133,0.0010380323364078195,0.005163529692117233,0.005067134045320906,20461055,4721,1.2114390134811401,-0.01828829199075699,-0.018291711807250977,0.4518284797668457,0.2444792240858078
v2-training-0134,training,134,0.0009637329130089394,0.005292457429270901,0.005881486564582971,20461056,4865,1.6669996976852417,-0.014970529824495316,-0.014798922464251518,0.4679224193096161,0.22989630699157715
v2-training-0135,training,135,0.000947790507889583,0.0041948864333502985,0.004054830611653754,20461057,4313,1.286917805671692,-0.012525035068392754,-0.012546978890895844,0.42712530493736267,0.23213836550712585
v2-training-0136,training,136,0.0009177669265390671,0.00426367712893717,0.004776851970688121,20461058,4097,2.093693256378174,-0.016649262979626656,-0.016693521291017532,0.4354397654533386,0.22360432147979736
v2-training-0137,training,137,0.0010557188046874208,0.004669289345905794,0.004766857767842731,20461059,4433,1.407023549079895,-0.0213325135409832,-0.02133319154381752,0.42349961400032043,0.2214687466621399
v2-training-0138,training,138,0.0008367762353943844,0.004910271115140233,0.004447509711018261,20461060,4289,1.6911959648132324,-0.014013751409947872,-0.013849887996912003,0.48189932107925415,0.23744215071201324
v2-training-0139,training,139,0.0009852489047168856,0.005928910414265331,0.004791163410149774,20461061,5225,1.4686329364776611,-0.011192083358764648,-0.011160005815327168,0.4817579686641693,0.22917722165584564
v2-training-0140,training,140,0.0011013044271675112,0.0044539011653129176,0.004589454191846841,20461062,4253,1.619742751121521,-0.009060394018888474,-0.008778367191553116,0.4061247706413269,0.227521151304245
v2-training-0141,training,141,0.0010588055228535876,0.005177116886013713,0.004318320762034479,20461063,4793,1.5217294692993164,-0.005997191183269024,-0.005842766258865595,0.44639676809310913,0.22876381874084473
v2-training-0142,training,142,0.0008128998677622056,0.004616463811671624,0.0043695609510887206,20461064,4637,1.3616104125976562,-0.018017657101154327,-0.01813347637653351,0.4752779006958008,0.23746609687805176
v2-training-0143,training,143,0.0008097664765488527,0.004313631513261211,0.005846420071566523,20461065,4373,1.4453080892562866,-0.021777179092168808,-0.021715402603149414,0.46152937412261963,0.22993090748786926
v2-training-0144,training,144,0.0011744015645886363,0.005807816645943967,0.005211663357077809,20461066,5057,1.5386390686035156,-0.012875351123511791,-0.012848027050495148,0.44986823201179504,0.229631245136261
v2-training-0145,training,145,0.0010165507170308888,0.0053432827247650045,0.004218004507626022,20461067,4877,1.5379490852355957,-0.010126952081918716,-0.010173028334975243,0.46238937973976135,0.22658851742744446
v2-training-0146,training,146,0.0010513490012289933,0.005260882448256812,0.005043300035277092,20461068,4793,1.7998484373092651,-0.017359549179673195,-0.017345132306218147,0.448373407125473,0.22633598744869232
v2-training-0147,training,147,0.0011452267422637952,0.004690933084387139,0.004694093648159254,20461069,4421,1.5836787223815918,-0.019721392542123795,-0.01988201215863228,0.40741389989852905,0.2215755134820938
v2-training-0148,training,148,0.0009601614100628658,0.004435468720583689,0.005832698487037075,20461070,4241,1.2789143323898315,-0.009947559796273708,-0.009909844025969505,0.4321293234825134,0.2217913419008255
v2-training-0149,training,149,0.0010706386702651698,0.004394327066371114,0.005739875611095516,20461071,4217,1.905659556388855,-0.0137078408151865,-0.013518611900508404,0.4101477861404419,0.22890667617321014
v2-training-0150,training,150,0.0011757416948286483,0.005888448655644483,0.005309006874985609,20461072,5273,1.5126149654388428,-0.021363940089941025,-0.021416567265987396,0.4488593339920044,0.23065894842147827
v2-training-0151,training,151,0.0009343651691992916,0.00498764536625346,0.004594044342878027,20461073,4661,1.7776696681976318,-0.015758469700813293,-0.015835991129279137,0.46387290954589844,0.2223956286907196
v2-training-0152,training,152,0.0011393356150246718,0.005822468134891983,0.004117869352513676,20461074,5201,1.1345133781433105,-0.01845112256705761,-0.018552983179688454,0.4572744071483612,0.23628948628902435
v2-training-0153,training,153,0.0010815818726635715,0.004547644794430579,0.004045703135925547,20461075,4325,1.2083442211151123,-0.014903941191732883,-0.014873461797833443,0.4132806360721588,0.22940418124198914
v2-training-0154,training,154,0.0010088345661688955,0.005532913258023753,0.0056552934118991975,20461076,5021,1.3967297077178955,-0.01757974922657013,-0.01755998656153679,0.4691884517669678,0.22484190762043
v2-training-0155,training,155,0.0008892551449957388,0.004228493619182546,0.00484663029318868,20461077,4361,1.518509030342102,-0.016709553077816963,-0.01659981720149517,0.4415336549282074,0.228903129696846
v2-training-0156,training,156,0.0009232051740669352,0.004522566142648009,0.005457631228338689,20461078,4289,1.4507313966751099,-0.018179090693593025,-0.018239982426166534,0.4491695463657379,0.23077963292598724
v2-training-0157,training,157,0.001182294788318106,0.005437991413878173,0.005853772313103397,20461079,4901,1.5097163915634155,-0.0211821086704731,-0.021231718361377716,0.43543845415115356,0.22189775109291077
v2-training-0158,training,158,0.0010356602164045636,0.0047696032709059755,0.005083268192747263,20461080,4505,1.9779795408248901,-0.018521133810281754,-0.018464768305420876,0.4306590259075165,0.22506850957870483
v2-training-0159,training,159,0.0009872271174681936,0.005256608766996591,0.00516210473025706,20461081,4841,1.5420713424682617,-0.01335391215980053,-0.013542095199227333,0.462977796792984,0.22937090694904327
v2-training-0160,training,160,0.0009323886224898702,0.00474610122850724,0.005532215592463105,20461082,4517,1.3388376235961914,-0.02749224752187729,-0.02758665196597576,0.45239004492759705,0.2296108454465866
v2-training-0161,training,161,0.0011515771705651278,0.004609368693755915,0.004954223671484897,20461083,4349,2.1669185161590576,-0.018457815051078796,-0.018443819135427475,0.4051767587661743,0.2306371033191681
v2-training-0162,training,162,0.0008823968823164579,0.004280205702118485,0.0048420516592511,20461084,4145,1.6402666568756104,-0.017644228413701057,-0.01765558496117592,0.4447302222251892,0.22451047599315643
v2-training-0163,training,163,0.0009383757304301908,0.004558851022591879,0.00440049540171085,20461085,4565,1.5903594493865967,-0.019806167110800743,-0.019711527973413467,0.4423336088657379,0.22661781311035156
v2-training-0164,training,164,0.0010902000449746166,0.004383103056300998,0.005526964708976267,20461086,4145,2.043309211730957,-0.020895738154649734,-0.020918091759085655,0.4056144952774048,0.2286684811115265
v2-training-0165,training,165,0.0008221256777887608,0.004221758719526326,0.005390436898177693,20461087,4301,1.5103707313537598,-0.014060846529901028,-0.014113005250692368,0.455989271402359,0.23560495674610138
v2-training-0166,training,166,0.0009647978232302447,0.005168984092511853,0.004757553206253472,20461088,4841,1.531652569770813,-0.017256785184144974,-0.017262060195207596,0.46689629554748535,0.23087279498577118
v2-training-0167,training,167,0.0010123517575015355,0.0043214394588708465,0.004697975063367658,20461089,4193,1.491597294807434,-0.024949973449110985,-0.0250297412276268,0.4181743264198303,0.22256989777088165
v2-training-0168,training,168,0.0009722557544475595,0.005499717808037681,0.005631258027238592,20461090,5057,1.3991029262542725,-0.016128065064549446,-0.016157055273652077,0.4786548912525177,0.2275196760892868
v2-training-0169,training,169,0.0010201832975072621,0.005586836724561876,0.005573050379613983,20461091,5033,1.554291844367981,-0.009103871881961823,-0.009097171947360039,0.46993640065193176,0.24035945534706116
v2-training-0170,training,170,0.0010949258998250741,0.005966781468698601,0.004883923555304703,20461092,5369,1.4002749919891357,-0.01613202691078186,-0.016085928305983543,0.4677446186542511,0.22698436677455902
v2-training-0171,training,171,0.0011539211670727428,0.004439559644699567,0.005651740518712865,20461093,4241,1.3605715036392212,-0.03304009512066841,-0.03317081183195114,0.393279492855072,0.21990549564361572
v2-training-0172,training,172,0.0010185088368933105,0.005856891867827902,0.004888210149595883,20461094,5249,1.7840149402618408,-0.014064574614167213,-0.014020624570548534,0.47764891386032104,0.22013726830482483
v2-training-0173,training,173,0.0008071433281475422,0.005358172425702884,0.004735304312481519,20461095,5045,1.8772238492965698,-0.012487141415476799,-0.012401565909385681,0.502800703048706,0.2272011786699295
v2-training-0174,training,174,0.0010162756861107482,0.005798385852917985,0.004772943120493019,20461096,5045,1.6683566570281982,-0.015765603631734848,-0.015792476013302803,0.4745206832885742,0.24086503684520721
v2-training-0175,training,175,0.0010822333987149232,0.00418536924259993,0.005314840035694732,20461097,4025,1.5669509172439575,-0.015913337469100952,-0.01591997779905796,0.39517682790756226,0.2292875051498413
v2-training-0176,training,176,0.0009560963256495199,0.00596338666395952,0.004161190476951733,20461098,5381,1.5603578090667725,-0.013044199906289577,-0.013000463135540485,0.4920634329319,0.2349614053964615
v2-training-0177,training,177,0.0009464679023873337,0.005648409741432332,0.004495880712259457,20461099,5117,1.3416324853897095,-0.007909652777016163,-0.007902736775577068,0.4845595955848694,0.22507013380527496
v2-training-0178,training,178,0.0010519519707058844,0.004252758749764802,0.005933515195013214,20461100,4049,1.4761830568313599,-0.024476882070302963,-0.02456369437277317,0.4076601564884186,0.23296135663986206
v2-training-0179,training,179,0.0009127117581891243,0.005098481578585026,0.005172568827994153,20461101,4793,1.5639145374298096,-0.011636356823146343,-0.011568895541131496,0.471754252910614,0.23389413952827454
v2-training-0180,training,180,0.0009070229352828507,0.005754001263102634,0.005420203775327076,20461102,5273,1.3515474796295166,-0.022289467975497246,-0.022214682772755623,0.4949338138103485,0.22239544987678528
v2-training-0181,training,181,0.0010635177600626833,0.00516634947049935,0.005936002026156298,20461103,4769,1.7921706438064575,-0.01503780297935009,-0.015005647204816341,0.4455087184906006,0.2254325896501541
v2-training-0182,training,182,0.0011342400284646312,0.005607366833117282,0.005105245125465152,20461104,4877,1.8517433404922485,-0.02012227475643158,-0.0201554112136364,0.4492993950843811,0.21894851326942444
v2-training-0183,training,183,0.0011613996471221107,0.004001988407775798,0.004304739700158363,20461105,4025,1.5101224184036255,-0.019748905673623085,-0.0197539534419775,0.3669652044773102,0.21519410610198975
v2-training-0184,training,184,0.0011353378479768712,0.00413747410558887,0.005423828057548222,20461106,4085,1.74276602268219,-0.026341114193201065,-0.026230648159980774,0.3814757168292999,0.22356222569942474
v2-training-0185,training,185,0.0008124665231231046,0.005112373422513897,0.005665511750770723,20461107,4757,1.4851680994033813,-0.007004009559750557,-0.007107304874807596,0.4943412244319916,0.21992255747318268
v2-training-0186,training,186,0.0011538021086942541,0.005139673972743904,0.004741344976732955,20461108,4805,1.4626927375793457,-0.008017372339963913,-0.007983872666954994,0.4217001795768738,0.22321605682373047
v2-training-0187,training,187,0.0008899317970506439,0.005547791333594003,0.004328048677671862,20461109,5081,1.7991178035736084,-0.014088294468820095,-0.014034215360879898,0.4960760474205017,0.22863344848155975
v2-training-0188,training,188,0.000876754243382509,0.0054939434930303555,0.004164286085316561,20461110,5057,1.5705333948135376,-0.007592245936393738,-0.007466686889529228,0.4930683374404907,0.22826607525348663
v2-training-0189,training,189,0.0010015569379149731,0.004142862144535747,0.005515713948410271,20461111,4301,1.6032507419586182,-0.018750689923763275,-0.018819328397512436,0.41215622425079346,0.22483429312705994
v2-training-0190,training,190,0.001029568555197297,0.0042816292947679465,0.005623724283478352,20461112,4097,1.2638341188430786,-0.018467307090759277,-0.01856575906276703,0.41385459899902344,0.22499753534793854
v2-training-0191,training,191,0.0009888785377523102,0.0053724032277306846,0.004264755389724448,20461113,4913,1.574540615081787,-0.006982025690376759,-0.007012543268501759,0.4634360373020172,0.2277950644493103
