trajectory_id,split,index,du,dv,k,ic_seed,ic_regime,parameter_band,success,cached,runtime_seconds,nfev,max_abs_state,final_mean_u,final_mean_v,final_std_u,final_std_v,message
train-0152,train,152,0.0008893253178876912,0.005682637549098631,0.005953957428205224,11881,train,central,True,True,1.4711002499971073,4985,1.8779805898666382,-0.024180577057705932,-0.02414692784919259,0.4966467308205042,0.23226342177550807,The solver successfully reached the end of the integration interval.
train-0153,train,153,0.0011883356951988971,0.00598907149530022,0.0044348549384942,11882,train,central,True,True,1.5216183340235148,5201,2.0807301998138428,-0.014091023396517244,-0.014095305717733542,0.44885090560422475,0.2223950188074172,The solver successfully reached the end of the integration interval.
train-0154,train,154,0.0009367078179724066,0.005026156629941148,0.004777933823419246,11883,train,central,True,True,1.3389680000254884,4469,2.094691276550293,-0.006977921115776553,-0.006978061354111276,0.4605561080233531,0.22523110775657706,The solver successfully reached the end of the integration interval.
train-0155,train,155,0.0009395513282328925,0.004646666445590171,0.0042172384132305556,11884,train,central,True,True,1.1588701659929939,4253,2.1520252227783203,-0.017303250692865646,-0.01730514098823832,0.4469620511309578,0.22784050311486032,The solver successfully reached the end of the integration interval.
train-0156,train,156,0.0011659032642107648,0.0054176385515453075,0.00566937708054973,11885,train,central,True,True,1.3497884579992387,4793,2.580634117126465,-0.025609007447702226,-0.02571688909918768,0.43493314251340853,0.21775906108662668,The solver successfully reached the end of the integration interval.
train-0157,train,157,0.0010775629302865086,0.005965293978251157,0.004713313203897207,11886,train,central,True,True,1.5059658339887392,5213,2.1416680812835693,-0.021389482816630334,-0.021397054906763913,0.46875429873699853,0.22193491381058378,The solver successfully reached the end of the integration interval.
train-0158,train,158,0.0008457446007985659,0.004979079937006934,0.004995084674818729,11887,train,central,True,True,1.3458598750003148,4505,2.212613105773926,-0.01435382387477091,-0.01436808885582952,0.4782644740778633,0.23095818831300402,The solver successfully reached the end of the integration interval.
train-0159,train,159,0.0010003626447166786,0.00459520906927798,0.005369993772971485,11888,train,central,True,True,1.1849560839764308,4169,1.6365940570831299,-0.019902935540699218,-0.01992469574385325,0.4282155813023948,0.2249271061440665,The solver successfully reached the end of the integration interval.
train-0160,train,160,0.0009897442057468526,0.005568977085087042,0.004007707046422292,11889,train,central,True,True,1.4272720839944668,4925,2.1344645023345947,-0.012020990625032368,-0.01202826037771132,0.47033235809528423,0.22984135708455553,The solver successfully reached the end of the integration interval.
train-0161,train,161,0.001129656685610866,0.005237661348983021,0.005486886109294516,11890,train,central,True,True,1.3641665409959387,4637,1.8710390329360962,-0.014929159262358382,-0.01495110257972243,0.4283978499363578,0.2156359825717496,The solver successfully reached the end of the integration interval.
train-0162,train,162,0.000933999959682045,0.004487871865777838,0.004916143444607816,11891,train,central,True,True,1.2298344160080887,4097,2.104327440261841,-0.02028869202550254,-0.020302506780403462,0.43958806870250194,0.22532393582386961,The solver successfully reached the end of the integration interval.
train-0163,train,163,0.0008814964021123645,0.005930044366052056,0.004611413251086469,11892,train,central,True,True,1.4194877910194919,5189,2.2901628017425537,-0.01149869470351561,-0.011498758870981618,0.5046880216970694,0.22458143447764983,The solver successfully reached the end of the integration interval.
train-0164,train,164,0.001025166768994213,0.0041069385074485685,0.005662285989988045,11893,train,central,True,True,1.1286095409886912,3821,2.349073886871338,-0.028013803883553123,-0.02822819594892856,0.40079182035169064,0.22318692588154976,The solver successfully reached the end of the integration interval.
train-0165,train,165,0.000972769564203026,0.005830184709928001,0.0048027715901465705,11894,train,central,True,True,1.4732417920022272,5105,2.211676836013794,-0.01769623718901059,-0.017727786065353968,0.4820600156048746,0.22683708955784934,The solver successfully reached the end of the integration interval.
train-0166,train,166,0.000865412517991558,0.004994948307823438,0.005061148206316151,11895,train,central,True,True,1.3521146249840967,4493,1.8117560148239136,-0.021260638012698507,-0.021543351718522175,0.4768821233382214,0.22280045230505163,The solver successfully reached the end of the integration interval.
train-0167,train,167,0.0010193867113293738,0.004153324531047438,0.004402293868088452,11896,train,central,True,True,1.0911897500045598,3845,2.077570676803589,-0.020332388070183782,-0.020434809221772987,0.40193029363184446,0.22774058458944393,The solver successfully reached the end of the integration interval.
train-0168,train,168,0.0011148830465737773,0.0052958810012244915,0.005210862012381081,11897,train,central,True,True,1.3549677499977406,4697,2.102776527404785,-0.02279761351815779,-0.02264458352701304,0.4338429482341077,0.22405680169385114,The solver successfully reached the end of the integration interval.
train-0169,train,169,0.0008039807587402343,0.005475878317930685,0.004311351660360426,11898,train,central,True,True,1.4245359160122462,4829,1.8360449075698853,-0.01096529416518166,-0.01097687727663299,0.5071236792878511,0.21941369415104292,The solver successfully reached the end of the integration interval.
train-0170,train,170,0.0008338520769855079,0.0048310394146045925,0.004476219063906059,11899,train,central,True,True,1.2989948339818511,4337,1.5930801630020142,-0.015246009184179066,-0.015326766801560865,0.4724021212974523,0.22921258942930645,The solver successfully reached the end of the integration interval.
train-0171,train,171,0.0008640200934355017,0.004690323626961167,0.005737768766585545,11900,train,central,True,True,1.265933499991661,4253,1.8140374422073364,-0.022496055583737018,-0.022596543652285028,0.46326731185865355,0.22866955833673774,The solver successfully reached the end of the integration interval.
train-0172,train,172,0.0009464740070486912,0.004272020885481305,0.004056109131694066,11901,train,central,True,True,1.1615048340172507,3917,2.2122035026550293,-0.02024165116095844,-0.020291641643821023,0.4264215225209996,0.22383812087188168,The solver successfully reached the end of the integration interval.
train-0173,train,173,0.0010082416686604092,0.005044048916037263,0.004209318119887268,11902,train,central,True,True,1.4538587080023717,4517,2.5300168991088867,-0.013422014001111648,-0.013587325651606363,0.44939055125090044,0.22115639574476337,The solver successfully reached the end of the integration interval.
train-0174,train,174,0.0009403543243389558,0.005818045573086071,0.004690861169564243,11903,train,central,True,True,1.5978369580116123,5081,1.9680002927780151,-0.01676428343833436,-0.01678261310520668,0.4882160918308504,0.2264361304098445,The solver successfully reached the end of the integration interval.
train-0175,train,175,0.001108234809153741,0.0046816109405988455,0.00417689613195967,11904,train,central,True,True,1.3080930830037687,4229,1.7683980464935303,-0.019471411989869125,-0.01968520977033872,0.4121159913967887,0.2227820288906297,The solver successfully reached the end of the integration interval.
train-0176,train,176,0.0008486850651837996,0.0041311831413053095,0.004706344515117824,11905,train,central,True,True,1.096175459009828,3821,2.0803756713867188,-0.008771802778653637,-0.008775673662669625,0.4420199404171852,0.22206289158114595,The solver successfully reached the end of the integration interval.
train-0177,train,177,0.0008298199844226208,0.004901574659904984,0.004825881624097392,11906,train,central,True,True,1.2576493340020534,4445,1.6597241163253784,-0.01774086986843315,-0.017811383976740203,0.47996832861306266,0.2274899341648169,The solver successfully reached the end of the integration interval.
train-0178,train,178,0.0010895837190137815,0.004042663785917719,0.005663380666695573,11907,train,central,True,True,1.0911694160022307,3761,1.601190209388733,-0.027994002284689457,-0.02804653969622173,0.3875439104475284,0.22224225253967075,The solver successfully reached the end of the integration interval.
train-0179,train,179,0.0011842743318820044,0.004653291817295416,0.00546577589781881,11908,train,central,True,True,1.1594103329989593,4205,2.199491262435913,-0.029510999284326545,-0.02954266894734303,0.3967807158744647,0.2214441436407987,The solver successfully reached the end of the integration interval.
train-0180,train,180,0.0010394499505188043,0.004251158039488081,0.005178005144906836,11909,train,central,True,True,1.054433000012068,3893,1.965289831161499,-0.014056534879605564,-0.014077682633409694,0.4014425565260466,0.22389524157236873,The solver successfully reached the end of the integration interval.
train-0181,train,181,0.0008620135238639161,0.004262769602251405,0.004128176030909223,11910,train,central,True,True,1.1735035000019707,3953,2.001474142074585,-0.017694073954133804,-0.017717947150710955,0.44313732111336507,0.23546124518539102,The solver successfully reached the end of the integration interval.
train-0182,train,182,0.001132358139425222,0.00505039862765487,0.0054778287710047485,11911,train,central,True,True,1.2848967919999268,4493,2.2052977085113525,-0.021037621505083592,-0.021029346829010365,0.4223323509910894,0.22321399204543832,The solver successfully reached the end of the integration interval.
train-0183,train,183,0.0008767668346500618,0.004438729583566077,0.004634680406170422,11912,train,central,True,True,1.149694833002286,4037,1.7715709209442139,-0.014349836725322973,-0.014416110082816402,0.4491234697004906,0.23173938582296721,The solver successfully reached the end of the integration interval.
train-0184,train,184,0.0009241772805572849,0.0048588118483338955,0.005096971288898238,11913,train,central,True,True,1.2550840420008171,4373,2.016805410385132,-0.020424853027780188,-0.02038769834207166,0.4526537936582897,0.22473138803784246,The solver successfully reached the end of the integration interval.
train-0185,train,185,0.0008787812705756795,0.005175008498994349,0.0059361590986437025,11914,train,central,True,True,1.3210632500122301,4589,1.6280792951583862,-0.017532059817082946,-0.017577620889472456,0.48023606686462467,0.23151652907433815,The solver successfully reached the end of the integration interval.
train-0186,train,186,0.0010107075436047337,0.005404603309889592,0.0057639656560208325,11915,train,central,True,True,1.3899559999990743,4769,2.352048635482788,-0.012923074909291898,-0.012973334986405405,0.4627637449206594,0.22051967445132462,The solver successfully reached the end of the integration interval.
train-0187,train,187,0.0008982351916866707,0.005183427840560615,0.0044105668040315205,11916,train,central,True,True,1.3367065830098,4601,2.013552665710449,-0.015092078712070744,-0.015042544909064759,0.4777769789248824,0.23531702305565175,The solver successfully reached the end of the integration interval.
train-0188,train,188,0.0010279097927428705,0.005705124731892308,0.004132168288940831,11917,train,central,True,True,1.4580452909867745,5021,2.023005247116089,-0.016139206761160096,-0.01622368199782187,0.4645396363363205,0.22214709690221832,The solver successfully reached the end of the integration interval.
train-0189,train,189,0.001071723176690805,0.005726401121024566,0.005245142919615897,11918,train,central,True,True,1.438122833991656,4985,2.107605457305908,-0.018701984555882234,-0.018720419882773953,0.46220919537587335,0.2219707472543377,The solver successfully reached the end of the integration interval.
train-0190,train,190,0.001065604147416529,0.004341688269311234,0.005558585482916174,11919,train,central,True,True,1.1911097079864703,3965,1.7538045644760132,-0.02309328264429933,-0.023111848112913336,0.40398279731173836,0.22194694711551882,The solver successfully reached the end of the integration interval.
train-0191,train,191,0.0008317223109503269,0.004961819806069518,0.004699589381074591,11920,train,central,True,True,1.3176751249993686,4457,2.8402585983276367,-0.016569881995733837,-0.016545895021726764,0.4807166922308456,0.22790740919972066,The solver successfully reached the end of the integration interval.
train-0192,train,192,0.0008872750644626264,0.004708442120492742,0.005188161723327929,11921,train,central,True,True,1.2556240840058308,4289,1.7620786428451538,-0.01635445592685869,-0.0163851148141525,0.4575928747649719,0.2347862653140543,The solver successfully reached the end of the integration interval.
train-0193,train,193,0.0010470100099379753,0.004463621349007982,0.004467523844625069,11922,train,central,True,True,1.1964378340053372,4061,2.491567373275757,-0.017602480058538816,-0.01762768293359329,0.4128262130069254,0.23215311925685428,The solver successfully reached the end of the integration interval.
train-0194,train,194,0.0008300520928779408,0.005883263331914399,0.0055068586631984336,11923,train,central,True,True,1.5049801249988377,5153,2.2051682472229004,-0.020979448155909353,-0.020985420861670434,0.5115259917333487,0.23032935796073378,The solver successfully reached the end of the integration interval.
train-0195,train,195,0.001102624375722992,0.004796750915419128,0.004583109875430624,11924,train,central,True,True,1.311879124987172,4337,2.30828595161438,-0.016924087824328193,-0.01727511014756189,0.4212505821593488,0.22188851071350402,The solver successfully reached the end of the integration interval.
train-0196,train,196,0.001151316540233403,0.005092843885436758,0.0056498894473760615,11925,train,central,True,True,1.3041669170197565,4529,3.1185197830200195,-0.019269606565138986,-0.01942508540146104,0.42623233362037855,0.22649826359856265,The solver successfully reached the end of the integration interval.
train-0197,train,197,0.0010987841185992181,0.005142186338390977,0.004394842649519847,11926,train,central,True,True,1.3504161659802776,4613,1.8717889785766602,-0.011175927466991809,-0.011243448790459132,0.43759291648253623,0.22490050307235104,The solver successfully reached the end of the integration interval.
train-0198,train,198,0.0009680659861988624,0.005762848179412496,0.005632231186959013,11927,train,central,True,True,1.5550144159933552,5045,1.855164885520935,-0.01627581167883818,-0.01631060765208847,0.47890737336983313,0.23528773827852065,The solver successfully reached the end of the integration interval.
train-0199,train,199,0.0009257517899650297,0.005841358169935871,0.004387961059940735,11928,train,central,True,True,1.5637790829932783,5093,1.8822027444839478,-0.020215535790704564,-0.020340840700118434,0.4903931055252464,0.2326141432682629,The solver successfully reached the end of the integration interval.
train-0200,train,200,0.0008749855590799846,0.005339458597021322,0.0044206006018730065,11929,train,central,True,True,1.4010253339947667,4733,1.8592969179153442,-0.01816031485226688,-0.018000572979644858,0.48713722756939337,0.22597184171790136,The solver successfully reached the end of the integration interval.
train-0201,train,201,0.0010025000775145364,0.004135236343548284,0.00593885890643195,11930,train,central,True,True,1.0741159169992898,3905,2.1232943534851074,-0.028574998959944864,-0.028410512886877015,0.40625558540539713,0.22179244354587932,The solver successfully reached the end of the integration interval.
train-0202,train,202,0.0008494089395217287,0.004788037489576338,0.004959600007029258,11931,train,central,True,True,1.2416015000198968,4325,1.9793705940246582,-0.01961156464632552,-0.019581500427039877,0.47338998161869134,0.22488428214709208,The solver successfully reached the end of the integration interval.
train-0203,train,203,0.0010674375203407966,0.0042881226072288055,0.004649293092556751,11932,train,central,True,True,1.2001470420218538,3989,1.9579927921295166,-0.02282921728006526,-0.022732100600718397,0.40504785577580815,0.22546438739734811,The solver successfully reached the end of the integration interval.
train-0204,train,204,0.0009998157898800778,0.004319394678676718,0.005172323280592611,11933,train,central,True,True,1.1794316250015981,3977,2.1763813495635986,-0.018665363637534682,-0.018684260199577807,0.4186500865212295,0.2279741804177579,The solver successfully reached the end of the integration interval.
train-0205,train,205,0.001085839272234188,0.004835701891846891,0.004981576667184795,11934,train,central,True,True,1.2051962919940706,4325,1.7611912488937378,-0.018647107492601123,-0.01858568917333514,0.4228985574793126,0.2252843707987404,The solver successfully reached the end of the integration interval.
train-0206,train,206,0.0009232798066570958,0.005855105277462992,0.005243705981378996,11935,train,central,True,True,1.5683822080027312,5105,1.861734390258789,-0.02119351691715643,-0.021230466007925664,0.4961305158933604,0.22675822037082222,The solver successfully reached the end of the integration interval.
train-0207,train,207,0.0008179897687346639,0.00585797104271371,0.004743905303805414,11936,train,central,True,True,1.5697923330008052,5117,2.3443145751953125,-0.01747003231582056,-0.01737528759037943,0.5129087372515357,0.22886675989936736,The solver successfully reached the end of the integration interval.
train-0208,train,208,0.0009147571703644739,0.005128724188967395,0.004121197562857271,11937,train,central,True,True,1.4423608749930281,4577,2.059032917022705,-0.015212880691378494,-0.015193497226675401,0.4703814149167048,0.23120903020601882,The solver successfully reached the end of the integration interval.
train-0209,train,209,0.0011971632353729863,0.005433640786605076,0.0050062982619015015,11938,train,central,True,True,1.336862750002183,4781,2.2394471168518066,-0.022283558916690538,-0.022314586806853498,0.4271791430088164,0.21899067749834467,The solver successfully reached the end of the integration interval.
train-0210,train,210,0.0010808367520807477,0.0053110611991259654,0.004456102643744767,11939,train,central,True,True,1.3403802500106394,4709,1.9367982149124146,-0.023036075699211622,-0.02306550603328361,0.4429550554851009,0.2256843061288528,The solver successfully reached the end of the integration interval.
train-0211,train,211,0.0010212782911169632,0.004185334262458325,0.005532096414785549,11940,train,central,True,True,1.2161492909945082,3893,2.112301826477051,-0.030752636607360273,-0.03073196185561855,0.40287117710927506,0.22471644911391872,The solver successfully reached the end of the integration interval.
train-0212,train,212,0.0011251429351689306,0.005878429546178355,0.0047545864058229515,11941,train,central,True,True,1.4778906670107972,5153,2.732344388961792,-0.013429825886191793,-0.013526869658569751,0.4557488068705108,0.22694405588988897,The solver successfully reached the end of the integration interval.
train-0213,train,213,0.0008021627318898067,0.004116655836018576,0.00475766347203482,11942,train,central,True,True,1.13249249997898,3869,2.220198631286621,-0.016985747714020505,-0.017059434683680763,0.4498653851570184,0.2312066026389015,The solver successfully reached the end of the integration interval.
train-0214,train,214,0.0011505340443698124,0.004206474220629936,0.005054122896652828,11943,train,central,True,True,1.0847167919855565,3893,2.336911201477051,-0.021588600340400887,-0.02146032653808483,0.3829745838751762,0.2213122866853123,The solver successfully reached the end of the integration interval.
train-0215,train,215,0.0009486420912064764,0.005042194912769927,0.005630984079704124,11944,train,central,True,True,1.256303249974735,4529,1.9486639499664307,-0.021048984358380096,-0.021094900016517926,0.4585062351175795,0.2321542918043494,The solver successfully reached the end of the integration interval.
train-0216,train,216,0.001180323917225964,0.004046369541138581,0.005218781202318888,11945,train,central,True,True,1.1283870420011226,3749,2.2736451625823975,-0.031861476840362,-0.0319082034979683,0.3681196912814203,0.21435441133144426,The solver successfully reached the end of the integration interval.
train-0217,train,217,0.0011019072637354957,0.005552816837014175,0.004087488145632608,11946,train,central,True,True,1.4227608750225045,4889,2.416196823120117,-0.015559326818813446,-0.015544393751920182,0.4496556409195299,0.22607318134300788,The solver successfully reached the end of the integration interval.
train-0218,train,218,0.001003881624322465,0.004500794414759196,0.005032983420195743,11947,train,central,True,True,1.2131851250014734,4181,2.2479748725891113,-0.02414021589434867,-0.024155042126808635,0.42716323687188107,0.22154449398067508,The solver successfully reached the end of the integration interval.
train-0219,train,219,0.001148493703893356,0.005696607081065093,0.005594755554474969,11948,train,central,True,True,1.4530217909778003,4973,2.400146245956421,-0.026281338170523583,-0.026353491341200908,0.4458350832733644,0.2299640466031093,The solver successfully reached the end of the integration interval.
train-0220,train,220,0.001092705272616424,0.0048233525299761285,0.004000548673357744,11949,train,central,True,True,1.3211957500025164,4385,1.7787638902664185,-0.011622633072192912,-0.011651159908475872,0.42243216829102964,0.22028536562825488,The solver successfully reached the end of the integration interval.
train-0221,train,221,0.0011181855734048076,0.004891854266013004,0.004544965698646641,11950,train,central,True,True,1.2475814579811413,4385,2.158620595932007,-0.018685578430922334,-0.018736410391888114,0.41853552386404225,0.21924909049021093,The solver successfully reached the end of the integration interval.
train-0222,train,222,0.001166370333469707,0.005651542528790975,0.004017294702245499,11951,train,central,True,True,1.4105120000021998,4961,2.5692224502563477,-0.012982952473862497,-0.012995109434790209,0.4381880923795739,0.21995997509033674,The solver successfully reached the end of the integration interval.
train-0223,train,223,0.0008940319323717804,0.004633441943100047,0.005879906207728841,11952,train,central,True,True,1.2591952920192853,4217,1.79836106300354,-0.017164542194166188,-0.017272590349872274,0.4535401797203513,0.22977256810850347,The solver successfully reached the end of the integration interval.
train-0224,train,224,0.0008777024257506982,0.0045653193913812165,0.00423685562290273,11953,train,central,True,True,1.2384648750012275,4145,1.8244688510894775,-0.014545307270377172,-0.014489061886532095,0.45145381294384473,0.23466178709122873,The solver successfully reached the end of the integration interval.
train-0225,train,225,0.0008075249712626172,0.005264585666490923,0.004503254529401217,11954,train,central,True,True,1.3150164580147248,4673,1.6878350973129272,-0.009583492904525315,-0.009607044578741508,0.4950963654341418,0.23682438447666213,The solver successfully reached the end of the integration interval.
train-0226,train,226,0.0011062803918457367,0.005330431297702921,0.004166625941951104,11955,train,central,True,True,1.3125897499849088,4709,1.8710740804672241,-0.01564754378108102,-0.015653114897119735,0.43905974114236246,0.2289841102967264,The solver successfully reached the end of the integration interval.
train-0227,train,227,0.0011685572199385736,0.005008615140989603,0.005995921361433253,11956,train,central,True,True,1.3349088329996448,4457,2.143850564956665,-0.020355996857269076,-0.020383420304656674,0.41509505930575546,0.21964407628715008,The solver successfully reached the end of the integration interval.
train-0228,train,228,0.0008933122138530386,0.0056284686527369775,0.005824589253432971,11957,train,central,True,True,1.4389878750080243,4949,2.111668825149536,-0.016769820262986457,-0.016818258270525632,0.49017649046694545,0.2288513907453793,The solver successfully reached the end of the integration interval.
train-0229,train,229,0.000967047546150879,0.00457306171817758,0.005289549824915544,11958,train,central,True,True,1.2209159579942934,4133,1.5744433403015137,-0.024885190863822793,-0.02497634884793065,0.43567257523519637,0.22686053242384713,The solver successfully reached the end of the integration interval.
train-0230,train,230,0.0009010372785284031,0.004930296541864703,0.005136852950970999,11959,train,central,True,True,1.2308504999964498,4421,1.73757803440094,-0.019780745892425955,-0.019889943734429316,0.4645363292257246,0.23651283674363596,The solver successfully reached the end of the integration interval.
train-0231,train,231,0.0009331256179532232,0.004660362411148273,0.005122412487755721,11960,train,central,True,True,1.174695708003128,4217,2.1343424320220947,-0.012651172270711664,-0.012696360414581775,0.44929563712597875,0.23111447199827997,The solver successfully reached the end of the integration interval.
train-0232,train,232,0.0009199548818206419,0.004412330828074321,0.005903816608993361,11961,train,central,True,True,1.1884802080166992,4061,1.665722131729126,-0.0253370771370669,-0.02536501285203485,0.4377920337158151,0.22916064348853,The solver successfully reached the end of the integration interval.
train-0233,train,233,0.0010340850568720766,0.004197387442222287,0.005759974950039099,11962,train,central,True,True,1.1612044170033187,3905,1.8216201066970825,-0.018183354052279554,-0.018215851269267835,0.407668418800426,0.22641133989534912,The solver successfully reached the end of the integration interval.
train-0234,train,234,0.001016345229585494,0.0057798126725262175,0.005719121850539402,11963,train,central,True,True,1.4302420419990085,5069,2.2639122009277344,-0.03030229076077262,-0.030266369303003415,0.4685777011062666,0.22665144449068889,The solver successfully reached the end of the integration interval.
train-0235,train,235,0.0010711425960127044,0.004299478163137764,0.005268806293024438,11964,train,central,True,True,1.1400140839978121,3941,1.8143272399902344,-0.0246003670174737,-0.02468100526645367,0.40135070264040573,0.21735960389806552,The solver successfully reached the end of the integration interval.
train-0236,train,236,0.00112383911103007,0.004551432166428567,0.005251078510574643,11965,train,central,True,True,1.2038353749958333,4145,2.334181308746338,-0.025127070260588136,-0.02517398132367532,0.40453153435991385,0.2269188883496569,The solver successfully reached the end of the integration interval.
train-0237,train,237,0.001079515428591584,0.004426494319336708,0.004239232923395255,11966,train,central,True,True,1.1769435000023805,4073,1.7693016529083252,-0.025109491706459153,-0.025119097810017976,0.40386898159183576,0.21870896971634474,The solver successfully reached the end of the integration interval.
train-0238,train,238,0.0011554038626203356,0.00557796231736162,0.00456475446703641,11967,train,central,True,True,1.399693457991816,4913,2.6830544471740723,-0.01650211333404883,-0.01667962187123706,0.44072655628952045,0.22790426276312653,The solver successfully reached the end of the integration interval.
train-0239,train,239,0.0011379163575544339,0.005741222330308095,0.005065661200942368,11968,train,central,True,True,1.4286493329855148,5021,2.1981565952301025,-0.021798558942606405,-0.021840414669190622,0.4482448172949862,0.2226091044474506,The solver successfully reached the end of the integration interval.
train-0240,train,240,0.0010312710492827607,0.0054470452141449,0.004296344083523303,11969,train,central,True,True,1.40937604100327,4805,2.209568500518799,-0.015437990566269377,-0.01548884534467021,0.45700104917806295,0.22625407255608035,The solver successfully reached the end of the integration interval.
train-0241,train,241,0.0009506759836410805,0.0054514120351699304,0.004385008485000532,11970,train,central,True,True,1.3847360000072513,4721,2.057317018508911,-0.016391780055371896,-0.016405888689135395,0.477377921804936,0.2272655287698743,The solver successfully reached the end of the integration interval.
train-0242,train,242,0.0010942904167374464,0.004375634778216551,0.005104747106228558,11971,train,central,True,True,1.1192138750047889,3989,2.074536085128784,-0.020301900574025922,-0.020172037697662848,0.40163001224503825,0.21000902365924695,The solver successfully reached the end of the integration interval.
train-0243,train,243,0.0011958649040882488,0.005537604440106879,0.005947382237083201,11972,train,central,True,True,1.343179749994306,4865,2.1651620864868164,-0.025916284105454768,-0.025977831630774162,0.43235156886116066,0.22352899905812063,The solver successfully reached the end of the integration interval.
train-0244,train,244,0.0009706450210069961,0.0041563591287737175,0.0045887282806934,11973,train,central,True,True,1.185266458982369,3869,2.579662799835205,-0.014958654229076274,-0.014970098777340013,0.4161659044885609,0.22264634740012348,The solver successfully reached the end of the integration interval.
train-0245,train,245,0.0009981373543142913,0.005788874690044129,0.0056148403868613115,11974,train,central,True,True,1.453482333017746,5105,2.176323652267456,-0.02001798971626556,-0.019980064257954844,0.47470884522502044,0.2242965766143287,The solver successfully reached the end of the integration interval.
train-0246,train,246,0.0008415865910604784,0.005364496314193399,0.005884156258947925,11975,train,central,True,True,1.360581540997373,4769,2.3257391452789307,-0.01868986041191789,-0.0188976599435442,0.49808660166370267,0.22102440118667144,The solver successfully reached the end of the integration interval.
train-0247,train,247,0.0009601368965178309,0.005924085678214795,0.00554538784165495,11976,train,central,True,True,1.4734473749995232,5201,2.6135451793670654,-0.023502064672030087,-0.02337114844077348,0.4875550075803307,0.22235962499649053,The solver successfully reached the end of the integration interval.
train-0248,train,248,0.0009875334582080857,0.004887036278509494,0.004221128149812549,11977,train,central,True,True,1.313596875028452,4361,1.8043653964996338,-0.02230971053150199,-0.022527938116554402,0.44209326062874427,0.22662642824768076,The solver successfully reached the end of the integration interval.
train-0249,train,249,0.000858023342737972,0.004033572375333493,0.005110929894612118,11978,train,central,True,True,1.140974499983713,3761,1.690833568572998,-0.01467222319213235,-0.014667489182861315,0.43162896588700095,0.23458202830237523,The solver successfully reached the end of the integration interval.
train-0250,train,250,0.0008234665776344859,0.004223435485661015,0.005582408411544847,11979,train,central,True,True,1.1061302080051973,3965,2.010411500930786,-0.02390961324069707,-0.023898300830030195,0.45378661181113555,0.22981842018836032,The solver successfully reached the end of the integration interval.
train-0251,train,251,0.001047766477189144,0.004516755867097446,0.005677636755618704,11980,train,central,True,True,1.2104014170181472,4121,2.092545747756958,-0.018730078858851584,-0.018764938071606174,0.41632633946032116,0.22549350785551417,The solver successfully reached the end of the integration interval.
train-0252,train,252,0.0008334717413902529,0.004640058681339718,0.0043516905479472085,11981,train,central,True,True,1.254969041008735,4205,1.907899022102356,-0.013554372618802546,-0.013493912197006352,0.46838663898432864,0.23081155488958724,The solver successfully reached the end of the integration interval.
train-0253,train,253,0.0010637401588881386,0.005146015535747858,0.004269246893044832,11982,train,central,True,True,1.3212317910220008,4589,2.091719150543213,-0.01794039196626329,-0.017929641579728095,0.4407321778121117,0.23168100972623523,The solver successfully reached the end of the integration interval.
train-0254,train,254,0.0011768271677769396,0.005443014322326951,0.005913019109055426,11983,train,central,True,True,1.3955092079995666,4793,2.179995536804199,-0.02196148060725278,-0.022075281810254754,0.43106421342679657,0.22694005479339405,The solver successfully reached the end of the integration interval.
train-0255,train,255,0.000903009404673123,0.004992623238226832,0.004902521611736894,11984,train,central,True,True,1.2824388750013895,4457,2.0680887699127197,-0.02055561133634498,-0.02058577800558581,0.4681883648844044,0.22251141514555897,The solver successfully reached the end of the integration interval.
train-0256,train,256,0.000844316437072034,0.004002125752390776,0.00531369935785919,11985,train,central,True,True,1.1399915830115788,3773,1.9856350421905518,-0.02682060910323969,-0.02701044883021808,0.436140637067643,0.23211453410131017,The solver successfully reached the end of the integration interval.
train-0257,train,257,0.0009161619684922214,0.0056379300388358,0.00462563195091839,11986,train,central,True,True,1.3988229160022456,4961,1.9041550159454346,-0.010321423112278794,-0.010350448961282677,0.488336525883357,0.23129141034186285,The solver successfully reached the end of the integration interval.
train-0258,train,258,0.001075308705153466,0.0044040397161683184,0.004683418979082842,11987,train,central,True,True,1.1330581670044921,4085,2.2310216426849365,-0.021432587798159375,-0.021439042033972955,0.4026322298444506,0.22884909234863293,The solver successfully reached the end of the integration interval.
train-0259,train,259,0.0008556059203229285,0.005717543404492017,0.00584399984727308,11988,train,central,True,True,1.4528559589816723,5009,1.9906466007232666,-0.026925106708787894,-0.027049970043158567,0.500293364406434,0.2261592825036521,The solver successfully reached the end of the integration interval.
train-0260,train,260,0.0011371332647902852,0.004306154601342479,0.00555468682666429,11989,train,central,True,True,1.1745883339899592,3941,1.7371418476104736,-0.03348296131019879,-0.0335223695189697,0.38819680131840434,0.22217788416221104,The solver successfully reached the end of the integration interval.
train-0261,train,261,0.0011992919129326582,0.005013342968252326,0.00523156542805538,11990,train,central,True,True,1.3046557919878978,4529,2.510627508163452,-0.02882030525601209,-0.028866213135389174,0.40693854770144317,0.21819100004482947,The solver successfully reached the end of the integration interval.
train-0262,train,262,0.0008838175744318713,0.0044784289549900025,0.004806262995308977,11991,train,central,True,True,1.1914072090003174,4097,2.2512571811676025,-0.021297975097223087,-0.021298174283538307,0.4479437015305189,0.22855536716055463,The solver successfully reached the end of the integration interval.
